"BehaviorSpace results (NetLogo 6.1.1)"
"complete.nlogo"
"best_case"
"03/10/2020 23:41:18:804 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","100","-25","30"
"[run number]","attacker-number-beach-a","initial-number-defending-b26","initial-number-attacking-b26","initial-number-t33","defender-number-base-a","initial-number-seaFury","attacker-number-beach-b","defender-number-base-b","show-health","defender-number-base-c","show-ammo","[step]","count defenders","count attackers"
"9","15","0","20","0","200","0","15","200","false","100","false","169","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","123","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","558","375","30"
"8","15","0","20","0","200","0","15","200","false","100","false","241","498","30"
"9","15","0","20","0","200","0","15","200","false","100","false","170","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","559","375","30"
"10","15","0","20","0","200","0","15","200","false","100","false","124","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","560","375","30"
"8","15","0","20","0","200","0","15","200","false","100","false","242","497","30"
"9","15","0","20","0","200","0","15","200","false","100","false","171","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","561","374","30"
"10","15","0","20","0","200","0","15","200","false","100","false","125","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","562","374","30"
"9","15","0","20","0","200","0","15","200","false","100","false","172","476","30"
"8","15","0","20","0","200","0","15","200","false","100","false","243","497","30"
"10","15","0","20","0","200","0","15","200","false","100","false","126","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","563","374","30"
"9","15","0","20","0","200","0","15","200","false","100","false","173","476","30"
"8","15","0","20","0","200","0","15","200","false","100","false","244","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","564","374","30"
"10","15","0","20","0","200","0","15","200","false","100","false","127","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","565","374","30"
"9","15","0","20","0","200","0","15","200","false","100","false","174","476","30"
"8","15","0","20","0","200","0","15","200","false","100","false","245","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","566","374","30"
"10","15","0","20","0","200","0","15","200","false","100","false","128","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","175","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","567","374","30"
"8","15","0","20","0","200","0","15","200","false","100","false","246","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","568","373","30"
"10","15","0","20","0","200","0","15","200","false","100","false","129","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","176","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","569","373","30"
"8","15","0","20","0","200","0","15","200","false","100","false","247","495","30"
"10","15","0","20","0","200","0","15","200","false","100","false","130","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","570","373","30"
"9","15","0","20","0","200","0","15","200","false","100","false","177","476","30"
"8","15","0","20","0","200","0","15","200","false","100","false","248","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","571","373","30"
"10","15","0","20","0","200","0","15","200","false","100","false","131","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","178","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","572","373","30"
"8","15","0","20","0","200","0","15","200","false","100","false","249","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","573","373","30"
"9","15","0","20","0","200","0","15","200","false","100","false","179","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","132","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","574","373","30"
"8","15","0","20","0","200","0","15","200","false","100","false","250","495","30"
"9","15","0","20","0","200","0","15","200","false","100","false","180","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","575","373","30"
"10","15","0","20","0","200","0","15","200","false","100","false","133","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","251","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","576","373","30"
"9","15","0","20","0","200","0","15","200","false","100","false","181","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","134","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","577","373","30"
"8","15","0","20","0","200","0","15","200","false","100","false","252","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","578","373","30"
"9","15","0","20","0","200","0","15","200","false","100","false","182","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","135","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","579","373","30"
"8","15","0","20","0","200","0","15","200","false","100","false","253","495","30"
"9","15","0","20","0","200","0","15","200","false","100","false","183","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","580","373","30"
"10","15","0","20","0","200","0","15","200","false","100","false","136","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","254","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","581","372","30"
"9","15","0","20","0","200","0","15","200","false","100","false","184","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","582","371","30"
"10","15","0","20","0","200","0","15","200","false","100","false","137","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","255","495","30"
"9","15","0","20","0","200","0","15","200","false","100","false","185","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","583","368","30"
"10","15","0","20","0","200","0","15","200","false","100","false","138","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","584","367","30"
"8","15","0","20","0","200","0","15","200","false","100","false","256","495","30"
"9","15","0","20","0","200","0","15","200","false","100","false","186","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","585","367","30"
"10","15","0","20","0","200","0","15","200","false","100","false","139","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","257","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","586","367","30"
"9","15","0","20","0","200","0","15","200","false","100","false","187","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","587","366","30"
"10","15","0","20","0","200","0","15","200","false","100","false","140","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","258","495","30"
"9","15","0","20","0","200","0","15","200","false","100","false","188","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","588","366","30"
"7","15","0","20","0","200","0","15","200","false","100","false","589","364","30"
"10","15","0","20","0","200","0","15","200","false","100","false","141","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","259","495","30"
"9","15","0","20","0","200","0","15","200","false","100","false","189","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","590","363","30"
"10","15","0","20","0","200","0","15","200","false","100","false","142","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","591","363","30"
"9","15","0","20","0","200","0","15","200","false","100","false","190","476","30"
"8","15","0","20","0","200","0","15","200","false","100","false","260","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","592","363","30"
"10","15","0","20","0","200","0","15","200","false","100","false","143","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","191","476","30"
"8","15","0","20","0","200","0","15","200","false","100","false","261","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","593","363","30"
"7","15","0","20","0","200","0","15","200","false","100","false","594","363","30"
"10","15","0","20","0","200","0","15","200","false","100","false","144","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","192","476","30"
"8","15","0","20","0","200","0","15","200","false","100","false","262","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","595","363","30"
"7","15","0","20","0","200","0","15","200","false","100","false","596","363","30"
"9","15","0","20","0","200","0","15","200","false","100","false","193","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","145","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","263","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","597","363","30"
"7","15","0","20","0","200","0","15","200","false","100","false","598","363","30"
"9","15","0","20","0","200","0","15","200","false","100","false","194","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","146","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","264","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","599","363","30"
"9","15","0","20","0","200","0","15","200","false","100","false","195","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","600","363","30"
"10","15","0","20","0","200","0","15","200","false","100","false","147","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","265","495","30"
"7","15","0","20","0","200","0","15","200","false","100","false","601","363","30"
"9","15","0","20","0","200","0","15","200","false","100","false","196","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","148","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","602","363","30"
"8","15","0","20","0","200","0","15","200","false","100","false","266","493","30"
"7","15","0","20","0","200","0","15","200","false","100","false","603","363","30"
"9","15","0","20","0","200","0","15","200","false","100","false","197","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","149","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","604","363","30"
"8","15","0","20","0","200","0","15","200","false","100","false","267","492","30"
"9","15","0","20","0","200","0","15","200","false","100","false","198","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","605","363","30"
"10","15","0","20","0","200","0","15","200","false","100","false","150","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","268","491","30"
"7","15","0","20","0","200","0","15","200","false","100","false","606","363","30"
"9","15","0","20","0","200","0","15","200","false","100","false","199","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","607","363","30"
"10","15","0","20","0","200","0","15","200","false","100","false","151","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","269","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","608","363","30"
"9","15","0","20","0","200","0","15","200","false","100","false","200","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","609","363","30"
"10","15","0","20","0","200","0","15","200","false","100","false","152","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","270","490","30"
"9","15","0","20","0","200","0","15","200","false","100","false","201","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","610","363","30"
"10","15","0","20","0","200","0","15","200","false","100","false","153","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","611","363","30"
"8","15","0","20","0","200","0","15","200","false","100","false","271","490","30"
"9","15","0","20","0","200","0","15","200","false","100","false","202","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","612","363","30"
"10","15","0","20","0","200","0","15","200","false","100","false","154","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","272","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","613","363","30"
"9","15","0","20","0","200","0","15","200","false","100","false","203","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","614","363","30"
"10","15","0","20","0","200","0","15","200","false","100","false","155","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","273","490","30"
"9","15","0","20","0","200","0","15","200","false","100","false","204","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","615","363","30"
"7","15","0","20","0","200","0","15","200","false","100","false","616","363","30"
"10","15","0","20","0","200","0","15","200","false","100","false","156","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","274","490","30"
"9","15","0","20","0","200","0","15","200","false","100","false","205","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","617","361","30"
"7","15","0","20","0","200","0","15","200","false","100","false","618","360","30"
"10","15","0","20","0","200","0","15","200","false","100","false","157","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","206","476","30"
"8","15","0","20","0","200","0","15","200","false","100","false","275","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","619","360","30"
"9","15","0","20","0","200","0","15","200","false","100","false","207","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","158","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","620","360","30"
"8","15","0","20","0","200","0","15","200","false","100","false","276","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","621","357","30"
"9","15","0","20","0","200","0","15","200","false","100","false","208","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","622","357","30"
"8","15","0","20","0","200","0","15","200","false","100","false","277","490","30"
"10","15","0","20","0","200","0","15","200","false","100","false","159","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","623","357","30"
"9","15","0","20","0","200","0","15","200","false","100","false","209","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","160","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","278","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","624","355","30"
"7","15","0","20","0","200","0","15","200","false","100","false","625","355","30"
"9","15","0","20","0","200","0","15","200","false","100","false","210","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","161","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","279","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","626","355","30"
"7","15","0","20","0","200","0","15","200","false","100","false","627","355","30"
"9","15","0","20","0","200","0","15","200","false","100","false","211","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","162","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","280","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","628","355","30"
"9","15","0","20","0","200","0","15","200","false","100","false","212","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","629","355","30"
"10","15","0","20","0","200","0","15","200","false","100","false","163","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","281","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","630","355","30"
"9","15","0","20","0","200","0","15","200","false","100","false","213","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","631","355","30"
"10","15","0","20","0","200","0","15","200","false","100","false","164","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","282","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","632","355","30"
"9","15","0","20","0","200","0","15","200","false","100","false","214","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","633","355","30"
"10","15","0","20","0","200","0","15","200","false","100","false","165","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","283","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","634","355","30"
"9","15","0","20","0","200","0","15","200","false","100","false","215","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","635","355","30"
"10","15","0","20","0","200","0","15","200","false","100","false","166","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","284","490","30"
"9","15","0","20","0","200","0","15","200","false","100","false","216","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","636","355","30"
"7","15","0","20","0","200","0","15","200","false","100","false","637","355","30"
"10","15","0","20","0","200","0","15","200","false","100","false","167","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","285","490","30"
"9","15","0","20","0","200","0","15","200","false","100","false","217","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","638","355","30"
"7","15","0","20","0","200","0","15","200","false","100","false","639","355","30"
"10","15","0","20","0","200","0","15","200","false","100","false","168","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","286","490","30"
"9","15","0","20","0","200","0","15","200","false","100","false","218","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","640","355","30"
"10","15","0","20","0","200","0","15","200","false","100","false","169","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","641","355","30"
"9","15","0","20","0","200","0","15","200","false","100","false","219","476","30"
"8","15","0","20","0","200","0","15","200","false","100","false","287","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","642","355","30"
"9","15","0","20","0","200","0","15","200","false","100","false","220","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","170","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","288","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","643","354","30"
"7","15","0","20","0","200","0","15","200","false","100","false","644","354","30"
"9","15","0","20","0","200","0","15","200","false","100","false","221","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","171","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","289","490","30"
"7","15","0","20","0","200","0","15","200","false","100","false","645","353","30"
"7","15","0","20","0","200","0","15","200","false","100","false","646","353","30"
"9","15","0","20","0","200","0","15","200","false","100","false","222","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","172","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","290","487","30"
"7","15","0","20","0","200","0","15","200","false","100","false","647","353","30"
"7","15","0","20","0","200","0","15","200","false","100","false","648","353","30"
"9","15","0","20","0","200","0","15","200","false","100","false","223","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","173","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","291","487","30"
"7","15","0","20","0","200","0","15","200","false","100","false","649","352","30"
"9","15","0","20","0","200","0","15","200","false","100","false","224","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","650","352","30"
"10","15","0","20","0","200","0","15","200","false","100","false","174","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","292","487","30"
"7","15","0","20","0","200","0","15","200","false","100","false","651","352","30"
"9","15","0","20","0","200","0","15","200","false","100","false","225","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","652","352","30"
"10","15","0","20","0","200","0","15","200","false","100","false","175","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","293","487","30"
"7","15","0","20","0","200","0","15","200","false","100","false","653","352","30"
"9","15","0","20","0","200","0","15","200","false","100","false","226","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","176","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","654","352","30"
"8","15","0","20","0","200","0","15","200","false","100","false","294","487","30"
"9","15","0","20","0","200","0","15","200","false","100","false","227","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","655","351","30"
"10","15","0","20","0","200","0","15","200","false","100","false","177","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","295","487","30"
"7","15","0","20","0","200","0","15","200","false","100","false","656","351","30"
"9","15","0","20","0","200","0","15","200","false","100","false","228","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","657","351","30"
"10","15","0","20","0","200","0","15","200","false","100","false","178","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","296","487","30"
"7","15","0","20","0","200","0","15","200","false","100","false","658","351","30"
"9","15","0","20","0","200","0","15","200","false","100","false","229","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","659","351","30"
"8","15","0","20","0","200","0","15","200","false","100","false","297","487","30"
"10","15","0","20","0","200","0","15","200","false","100","false","179","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","660","351","30"
"9","15","0","20","0","200","0","15","200","false","100","false","230","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","661","351","30"
"8","15","0","20","0","200","0","15","200","false","100","false","298","487","30"
"10","15","0","20","0","200","0","15","200","false","100","false","180","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","662","351","30"
"9","15","0","20","0","200","0","15","200","false","100","false","231","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","663","351","30"
"8","15","0","20","0","200","0","15","200","false","100","false","299","487","30"
"10","15","0","20","0","200","0","15","200","false","100","false","181","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","664","349","30"
"9","15","0","20","0","200","0","15","200","false","100","false","232","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","665","349","30"
"8","15","0","20","0","200","0","15","200","false","100","false","300","487","30"
"10","15","0","20","0","200","0","15","200","false","100","false","182","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","233","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","666","348","30"
"8","15","0","20","0","200","0","15","200","false","100","false","301","487","30"
"7","15","0","20","0","200","0","15","200","false","100","false","667","348","30"
"10","15","0","20","0","200","0","15","200","false","100","false","183","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","234","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","668","346","30"
"8","15","0","20","0","200","0","15","200","false","100","false","302","487","30"
"7","15","0","20","0","200","0","15","200","false","100","false","669","344","30"
"9","15","0","20","0","200","0","15","200","false","100","false","235","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","184","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","670","344","30"
"8","15","0","20","0","200","0","15","200","false","100","false","303","487","30"
"7","15","0","20","0","200","0","15","200","false","100","false","671","343","30"
"9","15","0","20","0","200","0","15","200","false","100","false","236","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","185","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","672","342","30"
"8","15","0","20","0","200","0","15","200","false","100","false","304","487","30"
"7","15","0","20","0","200","0","15","200","false","100","false","673","340","30"
"9","15","0","20","0","200","0","15","200","false","100","false","237","476","30"
"10","15","0","20","0","200","0","15","200","false","100","false","186","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","674","340","30"
"8","15","0","20","0","200","0","15","200","false","100","false","305","487","30"
"9","15","0","20","0","200","0","15","200","false","100","false","238","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","675","339","30"
"10","15","0","20","0","200","0","15","200","false","100","false","187","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","676","337","30"
"8","15","0","20","0","200","0","15","200","false","100","false","306","487","30"
"9","15","0","20","0","200","0","15","200","false","100","false","239","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","677","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","188","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","678","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","307","487","30"
"9","15","0","20","0","200","0","15","200","false","100","false","240","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","679","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","189","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","680","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","308","487","30"
"9","15","0","20","0","200","0","15","200","false","100","false","241","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","681","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","190","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","682","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","309","487","30"
"9","15","0","20","0","200","0","15","200","false","100","false","242","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","683","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","191","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","684","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","310","487","30"
"9","15","0","20","0","200","0","15","200","false","100","false","243","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","685","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","192","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","686","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","311","486","30"
"9","15","0","20","0","200","0","15","200","false","100","false","244","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","687","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","193","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","688","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","312","484","30"
"9","15","0","20","0","200","0","15","200","false","100","false","245","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","689","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","194","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","690","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","313","481","30"
"9","15","0","20","0","200","0","15","200","false","100","false","246","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","691","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","195","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","692","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","314","479","30"
"9","15","0","20","0","200","0","15","200","false","100","false","247","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","693","336","30"
"7","15","0","20","0","200","0","15","200","false","100","false","694","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","196","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","315","478","30"
"7","15","0","20","0","200","0","15","200","false","100","false","695","336","30"
"9","15","0","20","0","200","0","15","200","false","100","false","248","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","696","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","197","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","316","473","30"
"7","15","0","20","0","200","0","15","200","false","100","false","697","336","30"
"9","15","0","20","0","200","0","15","200","false","100","false","249","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","698","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","198","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","317","472","30"
"7","15","0","20","0","200","0","15","200","false","100","false","699","336","30"
"9","15","0","20","0","200","0","15","200","false","100","false","250","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","700","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","199","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","318","472","30"
"7","15","0","20","0","200","0","15","200","false","100","false","701","336","30"
"9","15","0","20","0","200","0","15","200","false","100","false","251","476","30"
"7","15","0","20","0","200","0","15","200","false","100","false","702","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","319","472","30"
"10","15","0","20","0","200","0","15","200","false","100","false","200","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","703","336","30"
"9","15","0","20","0","200","0","15","200","false","100","false","252","475","30"
"7","15","0","20","0","200","0","15","200","false","100","false","704","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","320","467","30"
"10","15","0","20","0","200","0","15","200","false","100","false","201","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","705","336","30"
"9","15","0","20","0","200","0","15","200","false","100","false","253","475","30"
"7","15","0","20","0","200","0","15","200","false","100","false","706","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","321","466","30"
"10","15","0","20","0","200","0","15","200","false","100","false","202","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","707","336","30"
"9","15","0","20","0","200","0","15","200","false","100","false","254","475","30"
"8","15","0","20","0","200","0","15","200","false","100","false","322","465","30"
"7","15","0","20","0","200","0","15","200","false","100","false","708","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","203","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","709","336","30"
"9","15","0","20","0","200","0","15","200","false","100","false","255","475","30"
"8","15","0","20","0","200","0","15","200","false","100","false","323","465","30"
"7","15","0","20","0","200","0","15","200","false","100","false","710","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","204","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","711","336","30"
"9","15","0","20","0","200","0","15","200","false","100","false","256","475","30"
"8","15","0","20","0","200","0","15","200","false","100","false","324","465","30"
"7","15","0","20","0","200","0","15","200","false","100","false","712","336","30"
"7","15","0","20","0","200","0","15","200","false","100","false","713","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","205","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","325","465","30"
"9","15","0","20","0","200","0","15","200","false","100","false","257","475","30"
"7","15","0","20","0","200","0","15","200","false","100","false","714","336","30"
"7","15","0","20","0","200","0","15","200","false","100","false","715","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","326","464","30"
"10","15","0","20","0","200","0","15","200","false","100","false","206","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","258","475","30"
"7","15","0","20","0","200","0","15","200","false","100","false","716","336","30"
"8","15","0","20","0","200","0","15","200","false","100","false","327","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","717","336","30"
"10","15","0","20","0","200","0","15","200","false","100","false","207","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","259","475","30"
"7","15","0","20","0","200","0","15","200","false","100","false","718","335","30"
"8","15","0","20","0","200","0","15","200","false","100","false","328","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","719","335","30"
"10","15","0","20","0","200","0","15","200","false","100","false","208","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","260","475","30"
"7","15","0","20","0","200","0","15","200","false","100","false","720","335","30"
"8","15","0","20","0","200","0","15","200","false","100","false","329","462","30"
