"BehaviorSpace results (NetLogo 6.1.1)"
"complete.nlogo"
"experiment"
"03/10/2020 19:51:26:889 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","100","-25","30"
"[run number]","attacker-number-beach-a","defender-number-base-a","initial-number-attacking-b26","initial-number-defending-b26","initial-number-t33","initial-number-seaFury","attacker-number-beach-b","defender-number-base-b","show-health","defender-number-base-c","show-ammo","[step]","count turtles","count attackers","count defenders"
"3","15","200","2","11","5","5","15","200","false","100","false","45","553","30","500"
"1","15","200","0","11","5","5","15","200","false","100","false","42","551","30","500"
"2","15","200","1","11","5","5","15","200","false","100","false","46","548","26","500"
"5","15","200","4","11","5","5","15","200","false","100","false","44","555","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","47","553","26","500"
"8","15","200","7","11","5","5","15","200","false","100","false","48","557","29","500"
"6","15","200","5","11","5","5","15","200","false","100","false","50","555","29","500"
"4","15","200","3","11","5","5","15","200","false","100","false","49","554","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","46","553","30","500"
"1","15","200","0","11","5","5","15","200","false","100","false","43","551","30","500"
"5","15","200","4","11","5","5","15","200","false","100","false","45","555","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","48","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","47","547","25","500"
"8","15","200","7","11","5","5","15","200","false","100","false","49","557","29","500"
"6","15","200","5","11","5","5","15","200","false","100","false","51","555","29","500"
"4","15","200","3","11","5","5","15","200","false","100","false","50","554","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","47","553","30","500"
"1","15","200","0","11","5","5","15","200","false","100","false","44","551","30","500"
"5","15","200","4","11","5","5","15","200","false","100","false","46","555","30","500"
"2","15","200","1","11","5","5","15","200","false","100","false","48","547","25","500"
"7","15","200","6","11","5","5","15","200","false","100","false","49","552","25","500"
"8","15","200","7","11","5","5","15","200","false","100","false","50","557","29","500"
"4","15","200","3","11","5","5","15","200","false","100","false","51","554","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","52","555","29","500"
"3","15","200","2","11","5","5","15","200","false","100","false","48","553","30","500"
"1","15","200","0","11","5","5","15","200","false","100","false","45","551","30","500"
"5","15","200","4","11","5","5","15","200","false","100","false","47","555","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","50","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","49","547","25","500"
"8","15","200","7","11","5","5","15","200","false","100","false","51","557","29","500"
"4","15","200","3","11","5","5","15","200","false","100","false","52","554","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","49","553","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","53","555","29","500"
"1","15","200","0","11","5","5","15","200","false","100","false","46","551","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","51","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","50","547","25","500"
"5","15","200","4","11","5","5","15","200","false","100","false","48","555","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","52","557","29","500"
"4","15","200","3","11","5","5","15","200","false","100","false","53","554","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","50","553","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","54","555","29","500"
"1","15","200","0","11","5","5","15","200","false","100","false","47","551","30","500"
"2","15","200","1","11","5","5","15","200","false","100","false","51","547","25","500"
"5","15","200","4","11","5","5","15","200","false","100","false","49","555","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","52","552","25","500"
"8","15","200","7","11","5","5","15","200","false","100","false","53","557","29","500"
"4","15","200","3","11","5","5","15","200","false","100","false","54","554","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","55","555","29","500"
"1","15","200","0","11","5","5","15","200","false","100","false","48","551","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","53","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","52","547","25","500"
"3","15","200","2","11","5","5","15","200","false","100","false","51","553","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","54","557","29","500"
"6","15","200","5","11","5","5","15","200","false","100","false","56","555","29","500"
"5","15","200","4","11","5","5","15","200","false","100","false","50","555","30","500"
"4","15","200","3","11","5","5","15","200","false","100","false","55","554","30","500"
"1","15","200","0","11","5","5","15","200","false","100","false","49","551","30","500"
"2","15","200","1","11","5","5","15","200","false","100","false","53","547","25","500"
"7","15","200","6","11","5","5","15","200","false","100","false","54","552","25","500"
"3","15","200","2","11","5","5","15","200","false","100","false","52","553","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","55","557","29","500"
"6","15","200","5","11","5","5","15","200","false","100","false","57","555","29","500"
"4","15","200","3","11","5","5","15","200","false","100","false","56","554","30","500"
"5","15","200","4","11","5","5","15","200","false","100","false","51","555","30","500"
"1","15","200","0","11","5","5","15","200","false","100","false","50","551","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","55","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","54","547","25","500"
"3","15","200","2","11","5","5","15","200","false","100","false","53","553","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","56","557","29","500"
"4","15","200","3","11","5","5","15","200","false","100","false","57","554","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","58","555","29","500"
"5","15","200","4","11","5","5","15","200","false","100","false","52","555","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","56","552","25","500"
"1","15","200","0","11","5","5","15","200","false","100","false","51","551","30","500"
"2","15","200","1","11","5","5","15","200","false","100","false","55","547","25","500"
"3","15","200","2","11","5","5","15","200","false","100","false","54","553","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","57","557","29","500"
"4","15","200","3","11","5","5","15","200","false","100","false","58","554","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","59","555","29","500"
"5","15","200","4","11","5","5","15","200","false","100","false","53","555","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","57","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","56","547","25","500"
"1","15","200","0","11","5","5","15","200","false","100","false","52","551","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","55","553","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","58","557","29","500"
"4","15","200","3","11","5","5","15","200","false","100","false","59","554","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","60","555","29","500"
"5","15","200","4","11","5","5","15","200","false","100","false","54","555","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","58","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","57","547","25","500"
"1","15","200","0","11","5","5","15","200","false","100","false","53","551","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","56","553","30","500"
"4","15","200","3","11","5","5","15","200","false","100","false","60","554","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","59","557","29","500"
"6","15","200","5","11","5","5","15","200","false","100","false","61","555","29","500"
"5","15","200","4","11","5","5","15","200","false","100","false","55","555","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","59","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","58","545","23","500"
"1","15","200","0","11","5","5","15","200","false","100","false","54","551","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","57","553","30","500"
"4","15","200","3","11","5","5","15","200","false","100","false","61","554","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","60","557","29","500"
"6","15","200","5","11","5","5","15","200","false","100","false","62","555","29","500"
"5","15","200","4","11","5","5","15","200","false","100","false","56","555","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","60","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","59","544","22","500"
"1","15","200","0","11","5","5","15","200","false","100","false","55","551","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","58","553","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","61","557","29","500"
"4","15","200","3","11","5","5","15","200","false","100","false","62","554","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","63","555","29","500"
"5","15","200","4","11","5","5","15","200","false","100","false","57","555","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","61","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","60","544","22","500"
"1","15","200","0","11","5","5","15","200","false","100","false","56","551","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","59","553","30","500"
"4","15","200","3","11","5","5","15","200","false","100","false","63","554","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","64","555","29","500"
"8","15","200","7","11","5","5","15","200","false","100","false","62","557","29","500"
"5","15","200","4","11","5","5","15","200","false","100","false","58","555","30","500"
"7","15","200","6","11","5","5","15","200","false","100","false","62","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","61","544","22","500"
"1","15","200","0","11","5","5","15","200","false","100","false","57","551","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","60","553","30","500"
"4","15","200","3","11","5","5","15","200","false","100","false","64","554","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","65","555","29","500"
"5","15","200","4","11","5","5","15","200","false","100","false","59","555","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","63","557","29","500"
"7","15","200","6","11","5","5","15","200","false","100","false","63","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","62","544","22","500"
"1","15","200","0","11","5","5","15","200","false","100","false","58","551","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","61","553","30","500"
"4","15","200","3","11","5","5","15","200","false","100","false","65","554","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","66","555","29","500"
"5","15","200","4","11","5","5","15","200","false","100","false","60","555","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","64","557","29","500"
"7","15","200","6","11","5","5","15","200","false","100","false","64","552","25","500"
"2","15","200","1","11","5","5","15","200","false","100","false","63","544","22","500"
"1","15","200","0","11","5","5","15","200","false","100","false","59","551","30","500"
"3","15","200","2","11","5","5","15","200","false","100","false","62","553","30","500"
"4","15","200","3","11","5","5","15","200","false","100","false","66","554","30","500"
"6","15","200","5","11","5","5","15","200","false","100","false","67","555","29","500"
"5","15","200","4","11","5","5","15","200","false","100","false","61","555","30","500"
"8","15","200","7","11","5","5","15","200","false","100","false","65","557","29","500"
